eventID,occurrenceID,scientificName,scientificNameID,taxonRank,identificationRemarks,identificationQualifier,occurrenceStatus,basisOfRecord,identifiedBy,dateIdentified
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_36,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_37,Scrippsiella acuminata,urn:lsid:marinespecies.org:taxname:1321853,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_38,Scrippsiella precaria,urn:lsid:marinespecies.org:taxname:110173,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_39,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_40,Syringidium bicorne,urn:lsid:marinespecies.org:taxname:573619,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_41,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_42,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_43,Tetraselmis gracilis,urn:lsid:marinespecies.org:taxname:376152,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_44,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_45,Tintinnina,urn:lsid:marinespecies.org:taxname:732976,Suborder,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_46,Tripos fusus,urn:lsid:marinespecies.org:taxname:840626,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_1,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_2,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_3,Eucampia zodiacus,urn:lsid:marinespecies.org:taxname:149131,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_4,Euglenozoa,urn:lsid:marinespecies.org:taxname:536202,Phylum,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_5,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_6,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_7,Heterosigma akashiwo,urn:lsid:marinespecies.org:taxname:160585,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_8,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,sp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_9,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_10,Kinetoplastea,urn:lsid:marinespecies.org:taxname:562565,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_11,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_12,Metromonas simplex,urn:lsid:marinespecies.org:taxname:118059,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_13,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_14,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_15,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_16,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_17,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_18,Pterosperma,urn:lsid:marinespecies.org:taxname:160595,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_19,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_20,Scrippsiella acuminata,urn:lsid:marinespecies.org:taxname:1321853,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_21,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_22,Teleaulax acuta,urn:lsid:marinespecies.org:taxname:106305,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-11_0m,Hakai_phyto_QU39_2018-06-11_0m_23,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_1,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_2,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_3,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_4,Dinophysis acuminata,urn:lsid:marinespecies.org:taxname:109603,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_5,Euglenozoa,urn:lsid:marinespecies.org:taxname:536202,Phylum,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_6,Eutreptiella hirudoidea,urn:lsid:marinespecies.org:taxname:172264,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_7,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_8,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_9,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,sp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_10,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_11,Lebouridinium glaucum,urn:lsid:marinespecies.org:taxname:1382182,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_12,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_13,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_14,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_15,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_16,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_17,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_18,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_19,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_20,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_21,Scrippsiella acuminata,urn:lsid:marinespecies.org:taxname:1321853,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_22,Scrippsiella precaria,urn:lsid:marinespecies.org:taxname:110173,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_23,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_24,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_25,Teleaulax acuta,urn:lsid:marinespecies.org:taxname:106305,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_26,Tetraselmis gracilis,urn:lsid:marinespecies.org:taxname:376152,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-18_0m,Hakai_phyto_QU39_2018-06-18_0m_27,Tripos fusus,urn:lsid:marinespecies.org:taxname:840626,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-26_0m,Hakai_phyto_QU39_2018-06-26_0m_1,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-26_0m,Hakai_phyto_QU39_2018-06-26_0m_2,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-26_0m,Hakai_phyto_QU39_2018-06-26_0m_3,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-26_0m,Hakai_phyto_QU39_2018-06-26_0m_4,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,sp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-26_0m,Hakai_phyto_QU39_2018-06-26_0m_5,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-26_0m,Hakai_phyto_QU39_2018-06-26_0m_6,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-26_0m,Hakai_phyto_QU39_2018-06-26_0m_7,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-26_0m,Hakai_phyto_QU39_2018-06-26_0m_8,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-26_0m,Hakai_phyto_QU39_2018-06-26_0m_9,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-26_0m,Hakai_phyto_QU39_2018-06-26_0m_10,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-26_0m,Hakai_phyto_QU39_2018-06-26_0m_11,Tetraselmis gracilis,urn:lsid:marinespecies.org:taxname:376152,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_1,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_2,Dinophysis acuta,urn:lsid:marinespecies.org:taxname:109604,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_3,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_4,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,sp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_5,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_6,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_7,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_8,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_9,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_10,Scrippsiella acuminata,urn:lsid:marinespecies.org:taxname:1321853,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_11,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_12,Teleaulax acuta,urn:lsid:marinespecies.org:taxname:106305,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-11_0m,Hakai_phyto_QU39_2018-07-11_0m_13,Tetraselmis gracilis,urn:lsid:marinespecies.org:taxname:376152,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_1,Apedinella radians,urn:lsid:marinespecies.org:taxname:248097,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_2,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_3,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_4,Chaetoceros cinctus,urn:lsid:marinespecies.org:taxname:149622,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_5,Chaetoceros debilis,urn:lsid:marinespecies.org:taxname:149219,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_6,Chaetoceros decipiens,urn:lsid:marinespecies.org:taxname:149126,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_7,Chaetoceros laciniosus,urn:lsid:marinespecies.org:taxname:149228,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_8,Chaetoceros seiracanthus,urn:lsid:marinespecies.org:taxname:163118,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_9,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_10,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_12,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_13,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_14,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_15,Euglenozoa,urn:lsid:marinespecies.org:taxname:536202,Phylum,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_16,Eutreptiella hirudoidea,urn:lsid:marinespecies.org:taxname:172264,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_17,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_18,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_19,Heterosigma akashiwo,urn:lsid:marinespecies.org:taxname:160585,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_20,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,sp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_21,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_22,Kinetoplastea,urn:lsid:marinespecies.org:taxname:562565,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_23,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_24,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_25,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-07-16_0m,Hakai_phyto_QU39_2018-07-16_0m_26,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
